pnID1,siID1,mnID1,nam1,etime1,status,DQ11t1,DQ12t1,DQ1A,DQ2,DQ31,DQ32,DQ33,DQ34,DQ3A1n1,DQ4A1,DQ4A2,DQ4A3,DQ4B,DQ51n1,DQ6,DQ70c1,DQ70c2,DQ70c3,DQ7A,DQ8,DQ91t1,DQ92n1,DQ10,DQ10n1,DQ11A,DQ11An1,DQ11An2,DQ12,DQ13,DQ141n1,DQ142n1,DQ142n2,DQ143n1,DQ143n2,DQ143n3,DQ144n1,DQ144n2,DQ144n3,DQ151t1,DQ152n1,DQ152n2,DQ152n3,DQ153n1,DQ153n2,DQ153n3,Q01,Q0211,Q0212,Q0221,Q0222,Q0231,Q0232,Q0311,Q0312,Q0313,Q0314,Q0321,Q0322,Q0323,Q0324,Q0319,Q0329,Q041,Q042,Q043,Q04t8,Q0511,Q0512,Q0513,Q0521,Q0522,Q0523,Q0519,Q06,Q071,Q072,Q073,Q074,Q0811,Q0812,Q0813,Q0821,Q0822,Q0823,Q08A1,Q08A2,Q08A3,Q08A4,Q08At4,Q0911,Q0912,Q0913,Q0914,Q09t4,Q0915,Q101n1,Q1111,Q1112,Q1113,Q1119,Q12,Q1311,Q1312,Q141,Q142,Q143,Q14t11,Q15,Q15A,Q15B1,Q15B2,Q15B3,Q15B4,Q15B5,Q15Bt5,Q161,Q162,Q16t9,Q17,Q18,Q18A,Q18At5,Q18B,Q18Bt6,Q19,Q19t5,Q20A1,Q20A2,Q20A3,Q20A4,Q20A5,Q20At5,Q20AA,Q20AAt3
,004436,25023743,나정숙,2022-10-26 오후 9:26:56,201,이태원,웰빙당구장,1255,2,04405,서울 용산구 우사단로14길 3,서울 용산구 이태원동 126-16,3층,7,,,3,3,1,1,2,216,CS200016,2,1,이태원,172,2,,2,,1,없다/ 무응답,1,55,2007,3,15,02,0,0,2,0,이희수,02,749,4111,010,,,3,,,,,99,0,10000,10000,10000,10000,600,600,600,600,N,N,,,,,10,10,10,80,80,80,N,,1,2,2,2,10000,0,3000,,,,,,,,,100,0,0,0,,100,5,5000,5000,5000,N,,1000,20,08,09,01,,2,,,,,,,,1,5,,3,2,,,,,4,,,,,4,,,,
,004486,89752644,김영숙B,2022-10-27 오후 8:55:33,201,이대,하나장식,1308,1,03780,서울 서대문구 신촌역로 17,서울 서대문구 대현동 110-20,1동,20,1,,,1,1,3,3,333,CS300033,3,2,신촌,100,1,5,1,4,,없다/ 무응답,1,80,2014,1,8,17,8,0,0,0,장승태,02,364,4895,010,,,3,26,26,,,,,2000,2000,2000,2000,80,80,80,80,N,N,,,,,5,5,5,10,10,10,N,,2,2,2,2,2000,0,1000,,,,,,,,,100,0,0,0,,100,2,500,500,500,N,,200,40,01,09,08,,3,,,,,,,,3,5,,4,2,,,,,5,없음,,2,,,,,1,
,004493,25023743,나정숙,2022-10-27 오후 9:11:51,201,용산역 + 용산전자상가,강촌참숯불닭갈비,1246,2,04379,서울 용산구 한강대로15길 8,,"2층,1층",2,1,2,,1,1,1,1,101,CS100001,1,2,신용산역,498,2,,2,,1,없다/ 무응답,1,42,2017,3,15,22,2,2,3,0,박우천,02,792,9293,010,,,3,99,0,66,0,,,8000,8000,8000,8000,400,400,400,400,N,N,,,,,0,0,0,80,80,80,N,,1,2,2,1,6000,5000,5000,,,,1,,,,,60,30,10,0,,100,5,12000,10000,8000,Y,코로나,1800,15,08,07,01,,2,,,,,,,,1,5,,3,2,,,,,3,,,2,3,4,,,,
,004527,25023743,나정숙,2022-10-27 오후 9:53:23,201,용산역 + 용산전자상가,카앤덴트,1246,2,04379,서울 용산구 한강대로15길 9-13,서울 용산구 한강로3가 40-953,1층,1,1,,,1,1,1,2,225,CS200025,2,2,용산,515,2,,2,,1,없다/ 무응답,2,42,2015,7,8,19,4,1,0,1,김인자,02,877,7722,010,,,3,99,0,,,,,4500,4500,4500,4500,250,250,250,250,N,N,,,,,5,5,5,55,55,55,N,,1,2,2,1,3000,5000,2000,,,,1,,,,,70,30,0,0,,100,5,4500,4500,4500,N,,900,20,08,04,01,,2,,,,,,,,1,5,,3,2,,,,,4,,,2,3,,,,2,
,004541,25023743,나정숙,2022-10-27 오후 11:41:11,201,용산역 + 용산전자상가,모팬테크놀리지,1246,1,04371,서울 용산구 새창로 181,,1층 30,4,1,,,1,30,2,3,303,CS300003,3,2,신용산역,345,1,1,1,2,,없다/ 무응답,1,46,2017,6,9,18,2,1,0,0,이정우,02,702,0009,010,,,3,20,0,,,,,1000,1000,1000,1000,50,50,50,50,N,N,,,,,3,3,3,15,15,15,N,,1,2,1,1,1000,2000,1000,,,,1,,,,,100,0,0,0,,100,5,5000,5000,5000,N,,600,15,01,06,08,,2,,,,,,,,1,5,,3,2,,,,,2,,1,,,,,,1,
,004563,90598150,박명숙,2022-10-28 오후 7:55:42,201,서울대입구역,하카,1297,2,08788,서울 관악구 남부순환로 1846-1,서울 관악구 봉천동 1601-9,1층,4,1,,,1,1,1,3,344,CS300044,3,2,서울대입구,100,1,10,1,8,,없다/ 무응답,2,54,2018,7,10,22,0,1,0,0,벅윤진,02,877,9079,010,0000,0000,1,17,17,,,,,1000,1000,1000,1000,100,100,100,100,N,N,,,,,10,10,10,8,8,8,N,,1,2,2,1,1000,1000,3000,,,,,,3,,,100,0,0,0,,100,2,1800,1850,1800,Y,유동인구 변동,350,23,07,05,,,2,,,,,,,,2,5,,3,2,,,,,2,,,,3,,,,2,
,004468,25023743,나정숙,2022-10-27 오후 8:07:01,201,용산역 + 용산전자상가,드래곤당구장,1246,2,04379,서울 용산구 한강대로15길 12,,3층,4,,,3,3,1,1,2,216,CS200016,2,2,용산,445,2,,2,,1,없다/ 무응답,1,55,2005,9,10,24,2,0,1,0,황선영,02,790,3005,010,,,3,,,,,99,0,6000,6000,6000,6000,350,350,350,350,N,N,,,,,5,5,5,55,55,55,N,,2,2,2,2,6000,0,4000,,,,,,,,,70,30,0,0,,100,5,2000,2000,1500,Y,코로나,500,25,08,09,01,,2,,,,,,,,1,5,,3,2,,,,,3,,,2,3,4,,,,
,004473,25023743,나정숙,2022-10-27 오후 8:27:12,201,용산역 + 용산전자상가,가람떡갈비,1246,2,04379,서울 용산구 한강대로15길 16,서울 용산구 한강로3가 40-441,1층,1,1,,,1,1,1,1,101,CS100001,1,2,용산,421,2,,2,,1,없다/ 무응답,1,64,1996,12,11,22,4,1,1,0,신동룡,02,795,5817,010,,,3,66,0,,,,,3000,3000,3000,3000,150,150,150,150,N,N,,,,,0,0,0,50,50,50,N,,2,2,2,2,500,0,500,,,,,,,,,100,0,0,0,,100,5,3000,3000,2000,Y,코로나,600,20,08,07,01,,2,,,,,,,,1,2,,2,2,,,,,4,,,2,3,4,,,,
,004491,89752644,김영숙B,2022-10-27 오후 9:03:52,201,이대,시간여행,1308,2,03777,서울 서대문구 신촌역로 19,서울 서대문구 대현동 110-66,1,3,1,,,1,1,1,3,311,CS300011,3,1,신촌,100,1,5,1,4,,없다/ 무응답,2,57,1999,1,11,20,4,0,0,0,김승주,010,9084,8510,010,,,3,26,26,,,,,2000,2000,2000,2000,150,150,150,150,N,N,,,,,5,5,5,10,10,10,N,,1,2,2,2,2000,0,3000,,,,,,,,,100,0,0,0,,100,2,500,500,500,N,,200,40,01,09,08,,2,,,,,,,,8,1,,1,2,,,,,1,,,2,,,,,1,
,004537,40412340,방정옥,2022-10-27 오후 10:53:22,201,왕십리역,두리부동산,1259,2,04760,서울 성동구 마조로11길 15,,2호,4,1,,,1,2,1,2,233,CS200033,2,1,왕십리,30,2,,2,,2,없다/ 무응답,1,57,2015,9,10,19,4,0,0,0,대표,02,2297,0022,010,,,3,33,33,,,,,2000,2000,2000,2000,130,130,120,120,N,Y,7,4,3,,0,0,0,30,30,30,N,,1,1,2,1,1500,1000,1000,,,,1,,,,,50,50,0,0,,100,2,700,700,600,Y,코로나,350,50,08,01,09,,1,2,,,,,,,8,3,,2,2,,,,,2,,1,,,,,,2,
,004543,90598150,박명숙,2022-10-27 오후 11:51:45,201,서울대입구역,모리돈부리,1297,2,08791,서울 관악구 관악로12길 6,서울 관악구 봉천동 1597-7,1층,2,1,,,1,1,1,1,103,CS100003,1,2,서울대입구,200,2,,2,,1,없다/ 무응답,1,45,2011,8,11,21,10,0,1,1,이영표,02,875,7457,010,0000,0000,3,83,9999999,,,,,3000,3000,3000,3000,220,220,200,200,N,Y,4,2,6,,0,0,0,35,30,40,N,,1,2,2,1,3000,8000,4000,,,,,,3,,,70,30,0,0,,100,2,1600,1780,1800,Y,경기불황,300,18,06,01,07,,2,,,,,,,,3,2,,3,2,,,,,5,갈등 없었음,,2,,,,,1,
,004545,90598150,박명숙,2022-10-27 오후 11:58:00,201,서울대입구역,타이어프로,1297,1,08738,서울 관악구 봉천로 492-1,서울 관악구 봉천동 1666-4,1층,4,1,,,1,1,1,2,225,CS200025,2,2,서울대입구,300,1,10,1,6,,없다/ 무응답,1,56,2020,6,09,18,4,1,0,0,난훈,02,888,5119,010,0000,0000,2,79,79,,,,,5000,5000,5000,,250,250,250,,N,N,,,,,0,0,0,20,20,20,N,,1,2,2,1,5000,3000,6000,,,,,,3,,,60,40,0,0,,100,2,2300,2600,2750,Y,경기불황,300,15,07,04,08,,2,,,,,,,,2,5,,1,2,,,,,5,갈등 없었음,,2,,,,,2,
,004549,90598150,박명숙,2022-10-28 오전 12:23:04,201,서울대입구역,가은약국,1297,2,08738,서울 관악구 봉천로 486,서울 관악구 봉천동 858-3,1층,2,1,,,1,1,1,3,318,CS300018,3,2,서울대입구,250,2,,2,,1,없다/ 무응답,2,53,2002,4,09,19,4,0,0,0,윤미향,02,878,9669,010,0000,0000,3,23,23,,,,,1000,1000,1000,1000,150,150,150,150,N,N,,,,,0,0,0,15,15,15,N,,1,2,2,1,1000,3000,3000,,,,,,3,,,100,0,0,0,,100,2,800,900,900,Y,코로나 영향,300,25,08,09,05,,2,,,,,,,,5,3,,3,2,,,,,5,갈등 없었음,,2,,,,,1,
,004569,25023743,나정숙,2022-10-28 오후 8:22:33,201,용산역 + 용산전자상가,안경나라,1246,2,04379,서울 용산구 한강대로 55-1,서울 용산구 한강로3가 40-143,1층,1,1,,,1,1,1,3,316,CS300016,3,1,신용산역,446,1,2,1,3,,없다/ 무응답,1,60,1997,9,9,20,4,1,1,0,김덕용,02,796,6006,010,,,3,99,0,,,,,5000,5000,5000,5000,270,270,270,270,N,N,,,,,0,0,0,55,55,55,N,,2,2,2,2,2000,0,2000,,,,,,,,,100,0,0,0,,100,5,5000,5000,5000,N,,1000,20,08,07,01,,2,,,,,,,,1,2,,3,2,,,,,4,,,2,3,4,,,,
,004571,25023743,나정숙,2022-10-28 오후 8:37:24,201,용산역 + 용산전자상가,용산국제부동산,1246,2,04379,서울 용산구 한강대로 53,서울 용산구 한강로3가 40-593,1층,1,1,,,1,1,1,2,233,CS200033,2,2,신용산역,455,1,2,1,3,,없다/ 무응답,1,54,2017,3,10,20,4,0,0,0,심영보,02,798,1113,010,,,3,33,0,,,,,1500,1500,1500,1500,90,90,90,90,N,N,,,,,0,0,0,30,30,30,N,,2,2,2,2,1500,0,1000,,,,,,,,,100,0,0,0,,100,5,5000,5000,5000,N,,1500,30,08,09,03,,1,3,1,2,,,,,1,2,,2,2,,,,,3,,,,3,4,,,,
,004442,63605494,형소윤,2022-10-26 오후 11:27:06,201,논현역(신논현역),ㅍ퐁트마리,1217,2,06123,서울 강남구 강남대로106길 17,서울 강남구 역삼동 811-9,서울 강남구 강남대로106길17,4,1,,,1,101,1,3,328,CS300028,3,2,신논현역,150,2,,2,,1,없다/ 무응답,2,38,2019,1,9,20,4,0,0,1,사장님(이름거부),02,569,8334,010,,,3,30,33,,,,,8000,8000,8000,8000,300,250,250,220,Y,Y,1,4,5,,20,20,20,10,10,10,N,,2,2,2,2,8000,0,0,,,,,,,,,100,0,0,0,,100,2,1000,800,800,Y,코로나로인해 경기불황,500,50,07,08,09,,2,,,,,,,,4,5,,2,2,,,,,1,,1,2,3,,,,1,
,004446,52296476,최대옥,2022-10-27 오전 8:26:53,201,구반포역,영화침구,0225,1,06502,서울 서초구 신반포로 27-6,서울 서초구 반포동 885,"(반포아파트,한신종합상가)",5,1,,,1,4,2,3,349,CS300049,3,3,구반포역,10,2,,2,,1,없다/ 무응답,2,60,2011,11,11,17,4,0,0,0,송연님,02,593,6300,010,,,3,23,23,,,,,1000,1000,1000,1000,35,40,40,60,N,Y,1,4,,,20,20,20,0,0,0,N,,1,1,1,1,100,500,0,,,,1,,3,,,100,0,0,0,,100,2,100,100,100,N,,30,30,09,08,01,,3,,,,,,,,2,3,,4,2,,,,,5,경험없음,,2,,,,,1,
,004451,89752644,김영숙B,2022-10-27 오전 9:24:16,201,이대,하루식당,1308,2,03780,서울 서대문구 연세로2길 90,서울 서대문구 대현동 104-46,1,1,1,,,1,1,1,1,101,CS100001,1,3,신촌,200,2,,2,,1,없다/ 무응답,1,34,2021,1,12,21,4,1,0,0,권용주,02,363,2380,010,,,3,20,20,,,,,5000,5000,,,90,90,,,N,N,,,,,0,0,,50,50,,N,,2,2,2,2,5000,0,3000,,,,,,,,,50,50,0,0,,100,2,1500,1500,,N,,300,20,01,09,07,,3,,,,,,,,1,4,,4,2,,,,,5,없음,,2,,,,,1,
,004502,90598150,박명숙,2022-10-27 오후 9:23:24,201,서울대입구역,스튜디오라라,1297,2,08788,서울 관악구 관악로 148,서울 관악구 봉천동 1598-20,2층,4,,2,,2,2,1,2,241,CS200041,2,2,서울대입구,200,1,10,1,6,,없다/ 무응답,1,43,2011,3,10,20,0,0,0,0,선상기,02,6498,4779,010,0000,0000,3,,,26,9999999,,,2000,2000,2000,2000,120,120,120,120,N,N,,,,,5,5,5,10,10,10,N,,1,2,2,1,2000,5000,3000,,,,,,3,,,100,0,0,0,,100,2,750,800,800,Y,경기 불황,300,28,09,03,02,,2,,,,,,,,4,5,,2,2,,,,,5,갈등 없었음,,2,,,,,1,
,004514,40412340,방정옥,2022-10-27 오후 9:37:29,201,왕십리역,네일아이,1259,2,04744,고산자로232,,102,2,1,,,1,102,1,2,229,CS200029,2,2,왕십리,50,1,8,2,,3,없다/ 무응답,2,35,2020,9,11,20,0,0,0,0,대표,050,000,2121,010,2648,8111,3,23,9999999,,,,,1000,1000,1000,,70,70,70,,N,N,,,,,0,0,0,20,20,20,N,,1,2,2,1,1000,1000,500,,,,1,,,,,100,0,0,0,,100,2,400,400,400,N,,200,50,01,09,08,,2,,,,,,,,5,1,,4,2,,,,,1,,1,2,,,,,1,
,004526,91820215,이애경,2022-10-27 오후 9:51:45,201,가산디지털단지,태양공인중개사,1334,2,08322,서울 구로구 구로동로 35,서울 구로구 가리봉동 25-64,101호,3,1,,,1,101,1,2,233,CS200033,2,2,가산디지털단지,650,1,10,1,4,,없다/ 무응답,2,56,2020,11,9,18,4,1,0,0,전해연,02,851,8988,010,,,3,20,20,,,,,2000,2000,2000,,95,95,95,,N,N,,,,,0,0,0,5,5,5,N,,1,2,1,1,2000,1200,0,,,,,,3,,,100,0,0,0,,100,2,300,300,300,N,,90,30,03,01,08,,1,2,,,,,,,2,3,,1,2,,,,,5,경험없음,,,,4,,,,
,004531,25023743,나정숙,2022-10-27 오후 10:04:26,201,용산역 + 용산전자상가,연세중앙내과의원,1246,2,04379,서울 용산구 한강대로15길 9-18,서울 용산구 한강로3가 40-640,"2층,3층",3,,2,3,2,1,1,2,206,CS200006,2,2,용산,532,2,,2,,1,없다/ 무응답,1,60,1999,4,9,18,4,3,0,0,조세행,02,794,5017,010,,,3,,,10,0,66,0,6000,6000,6000,6000,300,300,300,300,N,N,,,,,5,5,5,60,60,60,N,,2,2,2,2,2000,0,1000,,,,,,,,,100,0,0,0,,100,5,8000,8000,8000,N,,1600,20,08,09,04,,2,,,,,,,,1,2,,2,2,,,,,3,,,,3,4,,,,
,004538,40412340,방정옥,2022-10-27 오후 11:05:00,201,왕십리역,카페청,1259,2,04759,서울 성동구 마조로11길 10,,1호,5,1,,,1,1,1,1,110,CS100010,1,2,왕십리,70,2,,1,2,,없다/ 무응답,2,45,2020,3,10,21,0,0,5,1,여직원,02,333,3333,010,7764,7942,3,50,50,,,,,3000,3000,3000,,170,170,170,,N,N,,,,,0,0,0,80,70,70,N,,1,1,1,1,3000,3000,3000,,,,1,2,3,,,30,50,020,0,,100,2,2500,2200,2000,Y,학생들이 등교를 하게되서,800,30,01,07,08,,1,2,,,,,,,1,6,,3,2,,,,,4,,1,,,,,,1,
,004588,90598150,박명숙,2022-10-28 오후 9:30:40,201,서울대입구역,복돈이부추삼겹살,1297,2,08788,서울 관악구 남부순환로 1846,서울 관악구 봉천동 1601-8,1층,3,1,,,1,2,3,1,101,CS100001,1,2,서울대입구,250,1,10,1,8,,없다/ 무응답,1,42,2017,3,11,23,0,0,0,2,김락현,02,885,2774,010,0000,0000,3,116,116,,,,,4000,4000,4000,4000,345,345,345,345,N,N,,,,,10,10,10,30,30,30,N,,1,2,2,1,4000,2000,5000,,,,,,3,,,100,0,0,0,,100,2,2300,2700,2800,Y,경기불황,450,29,07,08,09,,2,,,,,,,,5,6,,3,2,,,,,2,,,2,,,,,2,
,004369,23028759,김금순,2022-10-26 오후 10:43:35,201,삼성역,알파문구,1206,1,06183,서울 강남구 영동대로85길 13,서울 강남구 대치동 950-1,1층,9,1,,,1,1,1,3,321,CS300021,3,2,삼성역,200,2,,1,1,,없다/ 무응답,1,65,2015,4,8,19,4,3,0,1,김상철,02,557,0096,010,,,2,165,0,,,,,20000,20000,20000,20000,1000,1000,1000,1000,N,N,,,,,0,0,0,200,200,200,N,,2,2,2,2,20000,0,10000,,,,,,,,,100,0,0,0,,100,2,3700,3700,3700,N,,500,15,09,06,01,,1,1,,,,,,,8,7,,1,2,,,,,3,,1,2,3,4,,,,
,004375,23028759,김금순,2022-10-26 오후 9:14:01,201,삼성역,all around,1206,1,06181,서울 강남구 영동대로85길 20-7,서울 강남구 대치동 945-23,1층,6,1,,,1,2,1,1,110,CS100010,1,2,삼성역,200,2,,1,1,,없다/ 무응답,2,39,2013,4,7,18,8,0,1,0,박정옥,010,7310,8236,010,,,3,40,0,,,,,2000,2000,2000,2000,250,250,250,250,N,N,,,,,4,4,4,0,0,0,N,,1,1,1,1,2000,6000,3000,,,,1,,3,,,100,0,0,0,,100,1,1600,1600,1600,N,,450,30,08,09,06,,1,3,,2,3,,,,7,8,,1,2,,,,,1,,1,2,,4,,,,
,004420,25023743,나정숙,2022-10-26 오후 8:28:29,201,이태원,비숍패션,1255,2,04390,서울 용산구 이태원로14길 18,서울 용산구 이태원동 34-78,1층,2,,2,,2,1,1,3,311,CS300011,3,1,이태원,338,2,,2,,1,없다/ 무응답,2,40,2016,9,10,22,2.,0,1,0,오상숙,02,792,7560,010,,,3,,,66,0,,,8000,8000,8000,8000,500,500,500,500,N,N,,,,,10,10,10,55,55,55,N,,1,1,1,1,8000,5000,2000,,,,1,,3,,,70,30,0,0,,100,5,5000,5000,5000,N,,1000,15,08,09,04,,3,,,,,,,,1,5,,4,2,,,,,3,,,,3,4,,,,
,004457,89752644,김영숙B,2022-10-27 오후 8:28:52,201,이대,어디가렌터카,1308,1,03780,서울 서대문구 신촌역로 7,,1동,20,1,,,1,203,3,2,250,CS200050,2,1,신촌,200,1,5,1,4,,없다/ 무응답,1,50,2017,1,9,20,0,4,2,0,김영만,010,4313,7905,010,,,3,33,33,,,,,2000,2000,2000,2000,120,120,120,120,N,N,,,,,5,5,5,10,10,10,N,,1,2,2,2,2000,0,1000,,,,,,,,,100,0,0,0,,100,2,1000,1000,1000,N,,300,30,01,09,08,,2,,,,,,,,1,5,,4,2,,,,,5,없음,,,,4,,,,
,004479,40412340,방정옥,2022-10-27 오후 8:50:57,201,왕십리역,토즈커피,1259,2,04759,서울 성동구 마조로11길 12,,103,5,1,,,1,103,1,1,110,CS100010,1,2,왕십리,150,2,,1,2,,없다/ 무응답,2,45,2020,2,11,23,0,1,3,1,이  직원,02,2291,1155,010,,,3,165,9999999,,,,,3000,3000,3000,,150,150,150,,N,N,,,,,0,0,0,80,80,80,N,,1,2,2,1,3000,2000,5000,,,,1,2,,,,50,50,0,0,,100,2,2000,1700,1700,Y,학생들이 등교를 하게되서 유동인구가 늘었음,700,35,06,01,08,,1,3,,,3,,,,3,5,,3,2,,,,,1,,1,,,,,,2,
,004540,40412340,방정옥,2022-10-27 오후 11:31:11,201,왕십리역,싱싱오징어바다  한양대점,1259,2,04760,서울 성동구 마조로7길6,,1호,4,1,,,1,1,1,1,109,CS100009,1,1,왕십리,200,2,,1,2,,없다/ 무응답,1,40,2020,12,17,02,4,2,5,1,대표,02,2295,3660,010,,,2,66,66,,,,,5000,5000,5000,,300,300,300,,N,N,,,,,5,5,5,80,80,80,N,,1,2,2,1,5000,3000,5000,,,,1,2,,,,50,50,0,0,,100,2,3000,2500,2500,Y,유동인구가 늘어나면서,800,30,08,01,09,,2,,,,,,,,1,7,,2,2,,,,,1,,1,,,,,,2,
,004568,25023743,나정숙,2022-10-28 오후 8:16:40,201,용산역 + 용산전자상가,구스타운,1246,2,04379,서울 용산구 한강대로 57,서울 용산구 한강로3가 40-137,3층,3,,,3,3,1,1,1,109,CS100009,1,1,신용산역,403,1,2,1,3,,없다/ 무응답,1,40,2017,6,17,24,4,1,1,0,이대휘,02,797,8709,010,,,3,,,,,66,0,2500,2500,2500,2500,150,150,150,150,N,N,,,,,5,5,5,50,50,55,N,,1,2,2,1,3000,2000,3000,,,,1,,,,,80,20,0,0,,100,5,3500,3500,2000,Y,코로나,700,20,08,07,05,,2,,,,,,,,1,5,,4,2,,,,,3,,,,3,4,,,,
,004584,90598150,박명숙,2022-10-28 오후 9:23:51,201,서울대입구역,애비뉴헤어,1297,2,08788,서울 관악구 남부순환로 1848,서울 관악구 봉천동 1601-13,2층,6,,2,,2,1,3,2,228,CS200028,2,2,서울대입구,250,1,10,1,8,,없다/ 무응답,2,45,2019,4,10,20,0,0,3,0,이선영,02,873,0245,010,0000,0000,3,,,215,215,,,8000,8000,8000,8000,470,470,470,470,N,N,,,,,20,20,20,35,35,35,N,,1,2,2,1,8000,3000,5000,,,,,,3,,,80,20,0,0,,100,2,1700,3000,3200,Y,유동인구 변동,450,25,04,07,08,,2,,,,,,,,3,4,,3,2,,,,,5,갈등 없었음,1,,,,,,2,
,004590,90598150,박명숙,2022-10-28 오후 9:37:59,201,서울대입구역,골드쉘,1297,2,08788,서울 관악구 남부순환로 1848,서울 관악구 봉천동 1601-13,1층,6,1,,,1,1,1,3,317,CS300017,3,2,서울대입구,200,1,10,1,8,,없다/ 무응답,2,33,2015,4,10,20,4,2,0,0,이은정,02,878,7706,010,0000,0000,3,40,40,,,,,5000,5000,5000,5000,200,200,200,200,N,N,,,,,30,30,30,35,35,35,N,,1,2,2,1,5000,2000,8000,,,,,,3,,,80,20,0,0,,100,2,4500,4000,5000,Y,코로나  영향,500,11,06,08,07,,2,,,,,,,,4,5,,3,2,,,,,5,갈등 없었음,,,3,,,,2,
,004382,23028759,김금순,2022-10-26 오후 10:37:26,201,삼성역,K마트,1206,2,06181,서울 강남구 테헤란로92길 11,서울 강남구 대치동 945-28,1층,4,1,,,1,1,1,3,302,CS300002,3,2,삼성역,300,2,,1,1,,없다/ 무응답,1,29,2010,4,7,23,0,1,0,0,전영욱,02,566,7227,010,,,3,83,0,,,,,10000,10000,10000,10000,600,600,600,550,N,Y,7,2,,,0,0,0,25,25,25,N,,2,2,2,2,10000,0,10000,,,,,,,,,100,0,0,0,,100,2,5000,5500,5800,Y,코로나로인해습관이바뀐것같다끝나면바로집으로가던가술집이있는번화가로가버린다,1000,20,04,09,01,,1,2,,,,,,,7,8,,3,2,,,,,4,,,,,4,,,,
,004390,67460616,정형숙,2022-10-26 오후 6:19:41,201,성수동 카페거리,전진디자인,0273,2,04782,서울 성동구 연무장5가길 14,서울 성동구 성수동2가 316-29,성동구 성수동,5,1,,,1,3,1,3,327,CS300027,3,2,성수,170,2,,2,,1,없다/ 무응답,2,46,2007,8,9,7,4,0,1,0,손명애,02,469,3858,010,,,3,33,50,,,,,2000,2000,2000,2000,250,250,250,250,N,N,,,,,2,2,2,12,12,12,N,,1,2,2,2,2000,2000,1000,,,,1,,,,,100,0,0,0,,100,2,1800,1800,1800,N,,600,25,04,07,08,,1,3,1,2,,,,,1,7,,2,2,,,,,1,,1,,,,,,2,
,004391,67460616,정형숙,2022-10-26 오후 6:24:37,201,성수동 카페거리,출력,0273,2,04793,서울 성동구 아차산로5길 24-4,서울 성동구 성수동2가 289-283,성동구 성수동,3,1,,,1,1,1,3,321,CS300021,3,2,성수,60,2,,2,,2,없다/ 무응답,1,64,1992,11,9,7,4,0,0,0,이구철,02,465,7438,010,,,3,17,9999999,,,,,2000,2000,2000,2000,200,200,200,200,N,N,,,,,2,2,2,8,8,8,N,,1,2,2,2,1000,1000,7007,,,,1,,,,,100,0,0,0,,100,2,1200,1200,1200,N,,450,30,04,09,01,,2,,,,,,,,5,1,,2,2,,,,,1,,1,,,,,,1,
,004435,52296476,최대옥,2022-10-26 오후 10:04:03,201,구반포역,진양품,0225,2,06502,서울 서초구 신반포로 27-6,서울 서초구 반포동 885,"(반포아파트,한신종합상가)",5,1,,,1,6,2,3,311,CS300011,3,3,구반포역,10,2,,2,,1,없다/ 무응답,2,82,2017,5,9,18,4,0,0,0,염광자,02,592,7912,010,,,3,17,17,,,,,300,300,300,300,30,30,30,30,N,N,,,,,10,10,10,0,0,0,N,,1,2,2,2,300,0,300,,,,,,,,,100,0,0,0,,100,2,50,50,50,N,,10,20,09,08,01,,3,,,,,,,,5,7,,4,2,,,,,5,경험없음,,,,4,,,,
,004482,89752644,김영숙B,2022-10-27 오후 8:49:37,201,이대,ROSHOEMAN,1308,1,03780,서울 서대문구 신촌역로 17,서울 서대문구 대현동 110-20,1,20,1,,,1,1,3,3,314,CS300014,3,2,신촌,100,1,5,1,4,,없다/ 무응답,2,40,2014,1,12,20,4,0,0,0,김희숙,070,7593,1358,010,,,3,33,33,,,,,1700,1700,1700,3000,60,60,60,100,Y,Y,1,4,5,,5,5,5,10,10,10,N,,2,2,2,2,3000,0,5000,,,,,,,,,50,50,0,0,,100,2,500,500,400,Y,코로나때문에,200,40,01,07,08,,3,,,,,,,,1,5,,2,2,,,,,5,없음,1,,,,,,1,
,004561,90598150,박명숙,2022-10-28 오후 7:47:50,201,서울대입구역,포크앤샐러드,1297,2,08788,서울 관악구 관악로12길 11,서울 관악구 봉천동 1598-31,1층,3,1,,,1,1,1,1,110,CS100010,1,2,서울대입구,250,2,,2,,1,없다/ 무응답,2,31,2022,5,11,20,0,1,0,0,문지현,02,877,3465,010,0000,0000,2,60,9999999,,,,,3000,,,,220,,,,N,N,,,,,15,,,25,,,N,,1,2,2,1,3000,3000,5000,,,,,,3,,,60,40,0,0,,100,2,1050,,,N,,300,28,01,09,03,,2,,,,,,,,3,5,,3,2,,,,,5,갈등 없었음,,,3,,,,2,
,004562,25023743,나정숙,2022-10-28 오후 7:54:46,201,용산역 + 용산전자상가,시후쿠,1246,2,04379,서울 용산구 한강대로15길 9-16,서울 용산구 한강로3가 40-639,1층,4,1,,,1,1,1,1,103,CS100003,1,2,용산,517,2,,2,,1,없다/ 무응답,1,40,2019,9,11,23,4,1,1,0,김부일,02,794,8848,010,,,3,66,0,,,,,6000,6000,6000,6000,340,340,340,340,N,N,,,,,5,5,5,55,55,55,N,,1,2,2,1,6000,4000,3000,,,,1,,,,,70,30,0,0,,100,5,3000,3000,2000,Y,코로나,600,20,08,07,01,,2,,,,,,,,1,5,,3,2,,,,,3,,,,3,4,,,,
